,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
bulldog,0.0,0.0016631186801490153,0.0,0.0012977911594466219
bullet,0.0,0.0,0.0,0.0051911646377864875
bullets,0.0,0.0,0.0,0.0025955823188932438
bullies,0.0,0.0,0.0,0.0012977911594466219
bullrushes,0.0,0.0,0.0,0.0012977911594466219
bulls,0.0,0.0,0.0,0.0012977911594466219
bully,0.0,0.0,0.0,0.0025955823188932438
bumping,0.0,0.0,0.0,0.0012977911594466219
bunch,0.0,0.0,0.0,0.0051911646377864875
bunched,0.0,0.0,0.0,0.0012977911594466219
bunching,0.0,0.0,0.0,0.0012977911594466219
bundle,0.0,0.006652474720596061,0.0,0.0051911646377864875
burden,0.0011881141064787862,0.0033262373602980307,0.0,0.0012977911594466219
burdens,0.0,0.0,0.0,0.0012977911594466219
burglar,0.0,0.0016631186801490153,0.0,0.0
burglaries,0.0,0.0016631186801490153,0.0,0.0
buried,0.0023762282129575723,0.0033262373602980307,0.0,0.0025955823188932438
burn,0.0011881141064787862,0.006652474720596061,0.0,0.0
burned,0.0,0.013304949441192123,0.0,0.0012977911594466219
burning,0.0,0.0033262373602980307,0.0008143985666585227,0.0012977911594466219
burnished,0.0,0.0,0.0,0.0012977911594466219
burnt,0.0,0.0,0.0008143985666585227,0.0
burrow,0.0,0.0033262373602980307,0.0,0.0
burrows,0.0,0.0016631186801490153,0.0,0.0012977911594466219
burst,0.00950491285183029,0.013304949441192123,0.002443195699975568,0.007786746956679732
bursting,0.0011881141064787862,0.0,0.0,0.0025955823188932438
bursts,0.0011881141064787862,0.0,0.0,0.0
burton,0.0,0.0,0.0,0.0012977911594466219
burtons,0.0,0.0,0.0,0.0012977911594466219
bury,0.0,0.0016631186801490153,0.0,0.0
burying,0.0,0.0,0.0008143985666585227,0.0012977911594466219
bush,0.0011881141064787862,0.0,0.0,0.0051911646377864875
bushes,0.0,0.0016631186801490153,0.0,0.03504036130505879
bushman,0.0,0.0016631186801490153,0.0,0.0
bushy,0.0,0.0016631186801490153,0.0,0.0012977911594466219
busily,0.0,0.0,0.002443195699975568,0.0
business,0.029702852661969655,0.03326237360298031,0.03664793549963352,0.023360240870039194
bustle,0.0011881141064787862,0.0,0.0008143985666585227,0.0
bustles,0.0011881141064787862,0.0,0.0,0.0
bustling,0.0011881141064787862,0.0,0.0,0.0012977911594466219
busy,0.004752456425915145,0.0033262373602980307,0.0008143985666585227,0.0012977911594466219
busybody,0.0,0.0016631186801490153,0.0,0.0
busying,0.0,0.0,0.0,0.0012977911594466219
but,0.7889077667019141,0.6652474720596061,0.8160273637918398,0.5580501985620474
butcher,0.0023762282129575723,0.0,0.0008143985666585227,0.0012977911594466219
butchery,0.0,0.0,0.0,0.0012977911594466219
butler,0.0023762282129575723,0.0216205428419372,0.0008143985666585227,0.0
butlers,0.0,0.0,0.0,0.0012977911594466219
butt,0.0,0.0016631186801490153,0.0,0.0025955823188932438
butter,0.0,0.0,0.0,0.0012977911594466219
butterflies,0.0,0.004989356040447046,0.0,0.003893373478339866
butterfly,0.0,0.006652474720596061,0.0,0.0012977911594466219
buy,0.003564342319436359,0.0,0.0032575942666340906,0.0
buying,0.0,0.0,0.0008143985666585227,0.0
buzz,0.0023762282129575723,0.0,0.0,0.0
buzzed,0.0,0.0,0.0,0.0012977911594466219
by,0.49663169650813266,0.35258116019159125,0.5179574883948204,0.35429698652892777
bye,0.0011881141064787862,0.006652474720596061,0.004071992833292614,0.007786746956679732
bygone,0.0,0.0016631186801490153,0.0,0.0012977911594466219
byron,0.003564342319436359,0.0,0.0,0.0
c,0.004752456425915145,0.01829430548163917,0.0,0.007786746956679732
cab,0.0,0.03492549228312932,0.0,0.0
cabinet,0.0,0.0016631186801490153,0.0,0.0025955823188932438
cabman,0.0,0.014968068121341138,0.0,0.0
cabmen,0.0,0.0,0.0,0.0012977911594466219
cacklin,0.0,0.0,0.0,0.0012977911594466219
cactus,0.0,0.0,0.0,0.0025955823188932438
cage,0.0,0.0016631186801490153,0.0,0.0051911646377864875
cagliostro,0.0,0.0,0.0,0.0012977911594466219
caims,0.0,0.0016631186801490153,0.0,0.0
cajoled,0.0,0.0016631186801490153,0.0,0.0
cake,0.0011881141064787862,0.0,0.0008143985666585227,0.0
cal,0.0,0.0016631186801490153,0.0,0.0
calculate,0.0011881141064787862,0.0,0.0008143985666585227,0.0
calculated,0.003564342319436359,0.0,0.002443195699975568,0.0
calculates,0.0011881141064787862,0.0,0.0,0.0
calculation,0.0,0.0,0.0008143985666585227,0.0
calculations,0.004752456425915145,0.0016631186801490153,0.0,0.0
calf,0.0,0.0016631186801490153,0.0,0.0
calico,0.0,0.0,0.0008143985666585227,0.0
call,0.023762282129575724,0.026609898882384245,0.022803159866438636,0.022062449710592572
called,0.03564342319436359,0.014968068121341138,0.03339034123299943,0.018169076232252706
callers,0.0011881141064787862,0.0,0.0,0.0
calling,0.015445483384224221,0.011641830761043108,0.012215978499877841,0.007786746956679732
calls,0.0,0.0016631186801490153,0.0008143985666585227,0.0012977911594466219
cally,0.0,0.0016631186801490153,0.0,0.0
calm,0.005940570532393931,0.0,0.004071992833292614,0.0051911646377864875
calmer,0.004752456425915145,0.0,0.0,0.0
calmly,0.0023762282129575723,0.0,0.0008143985666585227,0.0
calmness,0.004752456425915145,0.0,0.0032575942666340906,0.0
camberwell,0.0,0.0,0.0,0.0012977911594466219
cambric,0.0,0.0,0.0008143985666585227,0.0
cambridge,0.0,0.0,0.0008143985666585227,0.0012977911594466219
camden,0.0344553090878848,0.0,0.0,0.0
