,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
last,-0.7282989940898175,1.2099271250828993,-1.4428278131122758,0.9611996821191938
like,-0.3098793144334644,-0.5240958265895804,-1.0461496594015554,1.8801248004245996
long,0.2986283365683798,0.7045429054160474,-1.9000247760243563,0.8968535340399307
every,0.3847394727398378,-1.444177315386179,1.5797482420148057,-0.5203103993684651
made,0.5793770185853286,-1.5312893859220995,-0.4900682749642997,1.4419806423010717
its,-0.8183598062678766,-0.25733288822661843,-0.8196347070639607,1.8953274015584551
back,-0.47626206191738696,0.308275207841099,-1.44310039015802,1.6110872442343083
way,-0.7290783307754688,-0.12753123444234685,-1.0009066430073197,1.8575162082251353
though,0.6522856810271677,-1.0905950748173208,1.5015485932406534,-1.0632391994505004
day,-1.459112989050821,0.3153452235064909,1.6008261368480883,-0.4570583713037599
make,0.11526887538436284,-1.3200361949256014,1.724543493158153,-0.519776173616913
miss,0.5633381931734301,-0.9043530291612022,1.5501178919279546,-1.2091030559401823
came,-0.9109001523408019,1.2651453369651517,-1.2967036218509185,0.9424584372265692
too,1.5172931692008287,-1.3931189489671238,0.5500123157282946,-0.6741865359619994
here,-0.6673524083413824,1.728809277755725,-1.2387234563751337,0.1772665869607918
herself,1.1374258876781527,-1.0954275259241382,1.0982458669771875,-1.1402442287312022
soon,0.8458617549224173,-1.1908910910022963,1.3571609611487871,-1.012131625068908
where,-1.2178022388916498,1.688757319017035,-0.7618600438890103,0.2909049637636264
away,0.17274857632039758,1.1405420427004729,0.5280393855050385,-1.8413300045259051
captain,1.9364376377635257,-0.6564157805989331,-0.6329532864844208,-0.6470685706801718
these,-0.9796291264673606,0.6471185571993053,-1.1690878750383464,1.5015984443064028
charles,1.3618493737943187,0.843366133628222,-1.0664682278664344,-1.1387472795561062
go,1.0116837943521206,0.9252493721845614,-0.179621080745044,-1.7573120857916367
without,0.9661366580752562,-0.8043720903280185,1.2242003975177338,-1.385964965264971
elliot,1.9364916731037083,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028
saw,-1.7684670855295552,1.0962757719846923,-0.1354883856608261,0.8076796992056886
however,0.9895785083328402,-1.5100768930729502,1.1560568917660703,-0.6355585070259617
shall,-0.7350719155643697,-0.8527290473767735,1.9056483174815122,-0.317847354540369
ever,0.5696347295021336,-1.0083649326304946,1.5539950768789883,-1.1152648737506243
darcy,-0.6454972243679028,-0.6454972243679028,1.9364916731037085,-0.6454972243679028
friend,0.6519301872246842,0.9274935151729627,0.3210206085883073,-1.9004443109859552
place,1.4227328240953427,-0.3049314782625551,-1.6214702425054877,0.5036688966727026
thought,1.590806258571634,-0.9670710753565593,0.5065412895477985,-1.1302764727628722
house,0.7460729051282364,0.9988347391761139,0.10819724741146473,-1.8531048917158146
young,0.6840090886735943,-1.9043912427521321,0.8937040927406864,0.32667806133784993
still,0.4119134728008628,-0.4445544731866151,-1.5055477421069976,1.5381887424927494
always,1.5953308550540841,-1.0186019306887026,0.5025405395747348,-1.0792694639401166
give,0.8928555480029697,-1.2574517362161404,1.3125986982065623,-0.9480025099933909
holmes,-0.6454972243679029,1.9364916731037087,-0.6454972243679029,-0.6454972243679029
heard,-0.140729940514295,1.844975449211678,-0.603090328055038,-1.1011551806423456
found,1.2616945776190671,-0.38266578597325807,-1.638544812614107,0.7595160209682961
t,-1.0869523447325475,0.5947023881038811,-1.0468770827751874,1.5391270394038536
room,0.6151790531571939,-0.4963648517205091,1.4184491607803151,-1.537263362217
himself,1.2479612978499381,-0.6073079454493256,0.8772858027534974,-1.5179391551541086
yet,-0.7005431619656426,0.9884625753754231,-1.4650827556666919,1.1771633422569097
sister,0.3360675092940192,-0.722571065145156,1.6578775297251744,-1.271373973874038
eyes,-1.1556377423106632,1.3308735387333226,-1.0566182181990513,0.8813824217763924
challenger,-0.6454972243679028,-0.6454972243679028,-0.6454972243679028,1.9364916731037085
many,1.1417400702709215,-1.6049419539453937,0.943398997427409,-0.48019711375293767
